"data_id","treat","age","agesq","agecube","education","educationsq","black","hispanic","married","nodegree","re74","re74sq","re75","re75sq","re78","u74","u75","sample"
"CPS1",0,21,441,9261,12,144,0,0,1,0,0,0,0,0,7591.0810546875,1,1,3
"CPS1",0,29,841,24389,12,144,0,0,1,0,17288.5703125,298894663.45025635,16039.5,257265560.25,16484.0390625,0,0,3
"CPS1",0,53,2809,148877,10,100,0,0,1,1,7462.84716796875,55694087.85245919,6183.77392578125,38239059.96517205,0,0,0,3
"CPS1",0,36,1296,46656,10,100,0,0,1,1,22923.419921875,525483180.91461563,10204.83984375,104138756.23658752,25564.669921875,0,0,3
"CPS1",0,31,961,29791,12,144,0,0,1,0,3526.679931640625,12437471.340236723,17469.970703125,305199876.3680458,18368.140625,0,0,3
"CPS1",0,33,1089,35937,14,196,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,25,625,15625,13,169,0,0,1,0,21334.4609375,455159223.4937134,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,32,1024,32768,9,81,0,0,1,1,20546.830078125,422172226.2593422,23050.400390625,531320958.16812515,25564.669921875,0,0,3
"CPS1",0,27,729,19683,12,144,0,0,1,0,13973.490234375,195258429.3301735,13414.8896484375,179959264.2797556,15295.9501953125,0,0,3
"CPS1",0,26,676,17576,17,289,0,0,0,0,18840.310546875,354957301.50268936,20219.900390625,408844371.806797,25564.669921875,0,0,3
"CPS1",0,53,2809,148877,3,9,1,0,1,1,21005.30078125,441222660.91078186,20096.369140625,403864052.6362648,21465.4609375,0,0,3
"CPS1",0,22,484,10648,14,196,1,0,0,0,12300.2802734375,151296894.8051157,4588.59716796875,21055223.969890833,23837.2109375,0,0,3
"CPS1",0,52,2704,140608,3,9,1,0,1,1,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,37,1369,50653,13,169,0,0,1,0,16273.669921875,264832332.72613907,18388.400390625,338133268.92593765,20286.23046875,0,0,3
"CPS1",0,34,1156,39304,16,256,0,0,1,0,25862.3203125,668859611.9463501,22545.529296875,508300891.27624893,25564.669921875,0,0,3
"CPS1",0,53,2809,148877,12,144,0,0,1,0,2978.0859375,8868995.851135254,0,0,0,0,1,3
"CPS1",0,28,784,21952,16,256,0,0,1,0,18526.830078125,343243432.7437172,18622.939453125,346813873.8747597,22288.55078125,0,0,3
"CPS1",0,29,841,24389,9,81,0,0,1,1,17703.9296875,313429126.37994385,18331.109375,336029570.9182129,19374.470703125,0,0,3
"CPS1",0,25,625,15625,18,324,0,0,0,0,0,0,7707.3388671875,59403072.413659096,25564.669921875,1,0,3
"CPS1",0,34,1156,39304,15,225,0,0,1,0,24445.76953125,597595647.9749908,24011.810546875,576567045.7390175,17120.939453125,0,0,3
"CPS1",0,28,784,21952,12,144,0,0,1,0,19641.650390625,385794430.0675392,21279.76953125,452828591.30311584,25564.669921875,0,0,3
"CPS1",0,36,1296,46656,18,324,0,0,1,0,22414.009765625,502387833.77353287,12979.83984375,168476242.36940002,2045.1739501953125,0,0,3
"CPS1",0,47,2209,103823,11,121,0,0,0,1,8060.423828125,64970432.28900528,4232.3232421875,17912560.02636051,3358.873046875,0,0,3
"CPS1",0,28,784,21952,9,81,0,1,1,1,20013.91015625,400556599.7424469,16327.740234375,266595101.16122818,24051.48046875,0,0,3
"CPS1",0,53,2809,148877,10,100,0,0,1,1,20603.650390625,424510409.4191017,18137.759765625,328978329.31552505,7394.5439453125,0,0,3
"CPS1",0,53,2809,148877,12,144,0,0,0,0,17104.400390625,292560512.72281265,5775.5810546875,33357336.519265175,19965.560546875,0,0,3
"CPS1",0,55,3025,166375,17,289,0,0,0,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,18,324,5832,8,64,0,0,0,1,1873.0589599609375,3508349.867489949,2468.85498046875,6095244.914585352,0,0,0,3
"CPS1",0,43,1849,79507,12,144,0,0,1,0,25862.3203125,668859611.9463501,21824.029296875,476288254.7508583,25564.669921875,0,0,3
"CPS1",0,24,576,13824,12,144,0,0,1,0,146.94500732421875,21592.835177514702,4921.59716796875,24222118.68375802,11507.0595703125,0,0,3
"CPS1",0,20,400,8000,9,81,0,0,0,1,7690.1220703125,59137977.45630741,11907.4404296875,141787137.58655643,21418.169921875,0,0,3
"CPS1",0,43,1849,79507,6,36,0,0,1,1,22202.41015625,492947016.74635315,18844.939453125,355131742.9919472,25564.669921875,0,0,3
"CPS1",0,28,784,21952,11,121,0,0,1,1,12901.76953125,166455657.03749084,14775.5302734375,218316294.86126804,0,0,0,3
"CPS1",0,49,2401,117649,12,144,0,0,1,0,0,0,0,0,0,1,1,3
"CPS1",0,34,1156,39304,8,64,0,0,1,1,14537.759765625,211346459.00302505,15534.6298828125,241324725.5959711,7342.8232421875,0,0,3
"CPS1",0,36,1296,46656,12,144,0,0,1,0,25815.30078125,666429754.4264069,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,41,1681,68921,7,49,0,0,1,1,19573.080078125,383105463.74469376,565.74188232421875,320063.8774157502,0,0,0,3
"CPS1",0,32,1024,32768,10,100,1,0,1,1,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,25,625,15625,16,256,0,0,1,0,21732.189453125,472288058.4265175,19364.130859375,374969563.9389992,25564.669921875,0,0,3
"CPS1",0,30,900,27000,16,256,0,0,1,0,25862.3203125,668859611.9463501,15346.650390625,235519678.21207047,15216.150390625,0,0,3
"CPS1",0,50,2500,125000,14,196,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,28,784,21952,12,144,0,0,0,0,11063.98046875,122411663.81288147,8595.3388671875,73879850.2417841,7333.95703125,0,0,3
"CPS1",0,41,1681,68921,12,144,0,0,1,0,0,0,0,0,0,1,1,3
"CPS1",0,30,900,27000,8,64,0,0,1,1,3050.577880859375,9306025.407188475,5329.7900390625,28406661.860489845,13664.5400390625,0,0,3
"CPS1",0,16,256,4096,9,81,0,0,0,1,0,0,2293.403076171875,5259697.669794619,5594.6728515625,1,0,3
"CPS1",0,47,2209,103823,12,144,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,29,841,24389,12,144,0,0,1,0,24404.630859375,595586007.3823586,20277.189453125,411164412.11792374,0,0,0,3
"CPS1",0,30,900,27000,14,196,0,0,1,0,356.58660888671875,127154.00963732973,0,0,25564.669921875,0,1,3
"CPS1",0,44,1936,85184,16,256,0,0,1,0,0,0,0,0,4499.6767578125,1,1,3
"CPS1",0,16,256,4096,10,100,0,0,0,1,0,0,2839.451904296875,8062487.11681515,12522.25,1,0,3
"CPS1",0,31,961,29791,15,225,0,0,1,0,0,0,0,0,0,1,1,3
"CPS1",0,28,784,21952,13,169,0,0,1,0,5154.8310546875,26572283.202370644,6735.19384765625,45362836.1655066,4629.716796875,0,0,3
"CPS1",0,29,841,24389,16,256,0,0,1,0,24204.779296875,585871340.8104286,23988.529296875,575449537.8270302,25564.669921875,0,0,3
"CPS1",0,16,256,4096,7,49,0,1,0,1,289.97149658203125,84083.46883002296,0,0,7515.716796875,0,1,3
"CPS1",0,26,676,17576,6,36,0,1,1,1,18127.140625,328593227.2385254,17743.890625,314845654.5119629,23402.759765625,0,0,3
"CPS1",0,32,1024,32768,8,64,0,1,1,1,17582.4609375,309142932.6187134,17088.630859375,292021304.64798355,20602.4609375,0,0,3
"CPS1",0,36,1296,46656,8,64,0,1,1,1,22999.830078125,528992183.62262344,22919.7109375,525313149.4585571,25297.19921875,0,0,3
"CPS1",0,49,2401,117649,8,64,0,0,0,1,13391.58984375,179334678.54322815,13262.7099609375,175899475.50795078,10769.669921875,0,0,3
"CPS1",0,50,2500,125000,17,289,0,0,0,0,25862.3203125,668859611.9463501,9458.2744140625,89458954.89170933,25564.669921875,0,0,3
"CPS1",0,52,2704,140608,8,64,0,0,1,1,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,28,784,21952,12,144,1,0,1,0,12960.5498046875,167975851.2397852,15283.98046875,233600058.96913147,10345.5595703125,0,0,3
"CPS1",0,47,2209,103823,12,144,1,0,1,0,0,0,0,0,0,1,1,3
"CPS1",0,35,1225,42875,12,144,1,0,1,0,25862.3203125,668859611.9463501,24998.26953125,624913479.5570221,25564.669921875,0,0,3
"CPS1",0,46,2116,97336,16,256,1,0,1,0,5207.73095703125,27120461.72082162,461.9031982421875,213354.56454636157,1359.508056640625,0,0,3
"CPS1",0,39,1521,59319,13,169,0,0,1,0,21477.48046875,461282167.2855377,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,43,1849,79507,12,144,0,0,1,0,25862.3203125,668859611.9463501,25241.759765625,637146436.065525,25564.669921875,0,0,3
"CPS1",0,33,1089,35937,13,169,0,0,1,0,25860.359375,668758187.0041504,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,29,841,24389,14,196,0,0,0,0,10515.3798828125,110573214.07985783,3645.096923828125,13286731.58410126,15430.419921875,0,0,3
"CPS1",0,27,729,19683,12,144,0,0,0,0,14204.6796875,201772925.0244751,13713.8701171875,188070233.5910883,23340.689453125,0,0,3
"CPS1",0,32,1024,32768,14,196,0,1,0,0,6481.2548828125,42006664.85598087,10450.1103515625,109204806.35983372,9806.1943359375,0,0,3
"CPS1",0,26,676,17576,17,289,0,0,1,0,7055.31982421875,49777537.82201409,8500.4521484375,72257686.72787571,9849.0478515625,0,0,3
"CPS1",0,38,1444,54872,5,25,0,1,1,1,21977.099609375,482992907.2403908,22960.890625,527202498.2932129,21576.2890625,0,0,3
"CPS1",0,47,2209,103823,11,121,0,0,0,1,19863.05078125,394540786.33851624,22801.55078125,519910718.0299225,15966.83984375,0,0,3
"CPS1",0,20,400,8000,8,64,0,0,1,1,209.64149475097656,43949.55632142373,13139.1796875,172638042.8604126,4883.88623046875,0,0,3
"CPS1",0,28,784,21952,13,169,1,0,0,0,0,0,0,0,96.05223083496094,1,1,3
"CPS1",0,29,841,24389,12,144,0,0,1,0,14059.7001953125,197675169.58207035,12088.259765625,146126024.16122818,17939.599609375,0,0,3
"CPS1",0,38,1444,54872,6,36,1,0,0,1,7995.76806640625,63932306.97176194,9311.4677734375,86703432.09576511,9515.0810546875,0,0,3
"CPS1",0,31,961,29791,14,196,1,0,0,0,7962.4599609375,63400768.629532814,8219.37109375,67558061.17677307,8378.7099609375,0,0,3
"CPS1",0,23,529,12167,12,144,1,0,0,0,2482.39111328125,6162265.639297724,0,0,12538.509765625,0,1,3
"CPS1",0,54,2916,157464,7,49,1,0,1,1,16726.259765625,279767765.7471657,14111.3203125,199129360.9619751,15705.2802734375,0,0,3
"CPS1",0,38,1444,54872,10,100,0,0,1,1,17884.189453125,319844232.3952675,18076.890625,326773974.6682129,20428.08984375,0,0,3
"CPS1",0,20,400,8000,12,144,0,0,0,0,17284.650390625,298759139.12613297,15350.23046875,235629575.44374084,18459.759765625,0,0,3
"CPS1",0,21,441,9261,12,144,0,0,1,0,7278.67578125,52979121.1285553,7616.0322265625,58003946.87603855,14527.5302734375,0,0,3
"CPS1",0,23,529,12167,12,144,0,0,1,0,18415.150390625,339117763.9093361,19211.94921875,369098992.78382874,19968.51953125,0,0,3
"CPS1",0,24,576,13824,12,144,0,0,0,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,34,1156,39304,9,81,0,0,1,1,16992.720703125,288752556.894413,14754.0498046875,217681985.63919926,20428.08984375,0,0,3
"CPS1",0,32,1024,32768,14,196,0,0,1,0,1183.39697265625,1400428.3948919773,528.14520263671875,278937.3550681807,478.78338623046875,0,0,3
"CPS1",0,18,324,5832,8,64,0,0,1,1,8906.8271484375,79331569.85214329,9171.8232421875,84122341.58593082,2883.044921875,0,0,3
"CPS1",0,27,729,19683,17,289,0,0,1,0,0,0,0,0,0,1,1,3
"CPS1",0,43,1849,79507,12,144,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,21,441,9261,10,100,1,0,0,1,8038.8720703125,64623464.16285038,13769.3701171875,189595553.4240961,16312.6201171875,0,0,3
"CPS1",0,23,529,12167,12,144,1,0,1,0,10558.490234375,111481716.02939224,524.56451416015625,275167.92951608077,3734.215087890625,0,0,3
"CPS1",0,42,1764,74088,12,144,0,0,1,0,25862.3203125,668859611.9463501,23401.310546875,547621335.3112831,25564.669921875,0,0,3
"CPS1",0,46,2116,97336,14,196,0,0,1,0,19776.83984375,391123394.2053375,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,51,2601,132651,8,64,0,0,1,1,20693.779296875,428232501.58777237,23141.7109375,535538785.1148071,25564.669921875,0,0,3
"CPS1",0,41,1681,68921,10,100,0,0,1,1,22355.23046875,499756329.31092834,23143.5,535621592.25,25564.669921875,0,0,3
"CPS1",0,22,484,10648,16,256,0,0,1,0,577.98370361328125,334065.16164252535,1312.3060302734375,1722147.1170920283,0,0,0,3
"CPS1",0,26,676,17576,12,144,0,0,1,0,1422.427978515625,2023301.3540640473,556.790283203125,310015.41946941614,0,0,0,3
"CPS1",0,27,729,19683,12,144,0,0,1,0,18991.169921875,360664535.0015297,18791.23046875,353110342.52967834,18739.05078125,0,0,3
"CPS1",0,24,576,13824,12,144,0,0,1,0,22886.19921875,523778114.6803131,19616.560546875,384809447.6892128,25564.669921875,0,0,3
"CPS1",0,42,1764,74088,12,144,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,24,576,13824,12,144,0,0,1,0,22229.83984375,494165779.478775,17246.1796875,297430713.8135376,25564.669921875,0,0,3
"CPS1",0,31,961,29791,6,36,0,0,0,1,2666.56201171875,7110552.962341547,1321.258056640625,1745722.852237761,0,0,0,3
"CPS1",0,29,841,24389,16,256,0,0,0,0,0,0,0,0,19223.75,1,1,3
"CPS1",0,29,841,24389,12,144,0,0,1,0,2151.27490234375,4627983.705454111,25243.55078125,637236856.0455475,0,0,0,3
"CPS1",0,26,676,17576,12,144,0,0,1,0,8032.994140625,64528994.86331558,9406.35546875,88479523.20448303,4709.51513671875,0,0,3
"CPS1",0,36,1296,46656,4,16,0,0,1,1,17535.439453125,307491636.8142128,17187.099609375,295396392.9825783,20147.3203125,0,0,3
"CPS1",0,29,841,24389,12,144,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,51,2601,132651,12,144,0,0,1,0,2615.62109375,6841473.706069946,3808.01611328125,14500986.719009638,2079.160888671875,0,0,3
"CPS1",0,21,441,9261,13,169,0,1,0,0,5640.72900390625,31817823.695509195,7660.7900390625,58687704.02259922,7090.1318359375,0,0,3
"CPS1",0,50,2500,125000,10,100,0,1,1,1,0,0,0,0,0,1,1,3
"CPS1",0,20,400,8000,11,121,0,1,0,1,2239.44189453125,5015099.998981714,3002.37109375,9014232.184585571,9917.0234375,0,0,3
"CPS1",0,20,400,8000,11,121,0,1,1,1,8822.578125,77837884.77172852,9621.1943359375,92567380.44987583,13286.240234375,0,0,3
"CPS1",0,28,784,21952,13,169,0,1,1,0,5368.39111328125,28819623.1451571,9023.2255859375,81418599.97471714,4839.55517578125,0,0,3
"CPS1",0,46,2116,97336,14,196,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,23,529,12167,13,169,0,0,1,0,11538.1201171875,133128215.83864689,13169.6103515625,173438636.81198215,18393.259765625,0,0,3
"CPS1",0,41,1681,68921,16,256,0,0,0,0,0,0,0,0,288.1567077636719,1,1,3
"CPS1",0,29,841,24389,17,289,0,0,1,0,12639.23046875,159750146.84217834,19100.94921875,364846261.05726624,21088.640625,0,0,3
"CPS1",0,27,729,19683,14,196,0,0,1,0,25862.3203125,668859611.9463501,20187.6796875,407542411.1651001,24567.19921875,0,0,3
"CPS1",0,29,841,24389,18,324,0,0,1,0,22253.349609375,495211568.83707047,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,52,2704,140608,16,256,0,0,1,0,15911.2099609375,253166602.42103672,13778.3203125,189842110.6338501,737.3856201171875,0,0,3
"CPS1",0,37,1369,50653,12,144,0,0,1,0,17270.939453125,298285349.5935097,16494.240234375,272059960.90927505,16349.5703125,0,0,3
"CPS1",0,28,784,21952,18,324,0,0,1,0,4143.84912109375,17171485.538389444,0,0,5002.10400390625,0,1,3
"CPS1",0,30,900,27000,14,196,0,0,1,0,16500.94921875,272281325.11976624,18660.529296875,348215353.6395302,15748.1298828125,0,0,3
"CPS1",0,27,729,19683,15,225,0,0,1,0,17819.529296875,317535624.36218643,14890.1103515625,221715386.28170872,19377.4296875,0,0,3
"CPS1",0,25,625,15625,12,144,0,0,1,0,7143.48681640625,51029403.8961699,10204.83984375,104138756.23658752,9194.4150390625,0,0,3
"CPS1",0,19,361,6859,10,100,0,0,1,1,9453.4619140625,89367942.16063023,10849.349609375,117708386.94644547,11706.5498046875,0,0,3
"CPS1",0,33,1089,35937,12,144,0,0,1,0,7025.93115234375,49363708.557474375,9114.5322265625,83074697.70904636,9187.0263671875,0,0,3
"CPS1",0,30,900,27000,12,144,0,0,1,0,11867.2802734375,140832341.08831882,6319.8388671875,39940363.30721378,7797.962890625,0,0,3
"CPS1",0,22,484,10648,12,144,0,0,1,0,636.76171875,405465.4864654541,517.4031982421875,267706.0695512444,0,0,0,3
"CPS1",0,25,625,15625,11,121,0,0,1,1,0,0,0,0,0,1,1,3
"CPS1",0,30,900,27000,12,144,0,0,1,0,14459.3896484375,209073949.00534153,71.61289978027344,5128.407414939487,25564.669921875,0,0,3
"CPS1",0,24,576,13824,16,256,0,0,1,0,0,0,5431.8388671875,29504873.479088783,16089.490234375,1,0,3
"CPS1",0,21,441,9261,12,144,1,0,0,0,9567.099609375,91529394.93570328,7053.87109375,49757097.40724182,585.1796875,0,0,3
"CPS1",0,38,1444,54872,16,256,0,0,1,0,0,0,0,0,0,1,1,3
"CPS1",0,20,400,8000,14,196,0,0,0,0,2866.406982421875,8216288.988876879,1983.677001953125,3934974.4480777383,10457.8701171875,0,0,3
"CPS1",0,45,2025,91125,14,196,0,0,1,0,9143.8984375,83610878.63531494,14764.7900390625,217999024.89759922,14642.7900390625,0,0,3
"CPS1",0,28,784,21952,16,256,0,0,1,0,11792.830078125,139070841.2515297,18316.7890625,335504761.5601196,22225.009765625,0,0,3
"CPS1",0,34,1156,39304,12,144,0,0,1,0,21855.619140625,477668088.02005386,22260.869140625,495546294.8960304,25150.91015625,0,0,3
"CPS1",0,30,900,27000,18,324,0,0,1,0,12114.150390625,146752639.68667984,25243.55078125,637236856.0455475,0,0,0,3
"CPS1",0,49,2401,117649,8,64,0,0,1,1,23850.150390625,568829673.6554298,21568.01953125,465179466.50038147,24929.25,0,0,3
"CPS1",0,23,529,12167,14,196,0,0,0,0,2966.330078125,8799114.132389069,2117.951904296875,4485720.268914759,1968.33203125,0,0,3
"CPS1",0,24,576,13824,17,289,0,0,0,0,0,0,0,0,10682.490234375,1,1,3
"CPS1",0,21,441,9261,13,169,0,0,1,0,1628.1510009765625,2650875.6819809824,6618.8232421875,43808821.11132145,8272.3134765625,0,0,3
"CPS1",0,25,625,15625,18,324,0,0,1,0,0,0,7213.2099609375,52030397.94056797,6465.05419921875,1,0,3
"CPS1",0,16,256,4096,9,81,1,0,0,1,0,0,961.4031982421875,924296.1095903069,0,1,0,3
"CPS1",0,24,576,13824,10,100,0,0,1,1,15198.0302734375,230980124.19232273,15131.8095703125,228971660.87220097,7056.14404296875,0,0,3
"CPS1",0,37,1369,50653,12,144,0,0,0,0,23765.91015625,564818485.5549469,25243.55078125,637236856.0455475,23246.119140625,0,0,3
"CPS1",0,27,729,19683,12,144,0,0,1,0,23548.4296875,554528540.7471313,20860.83984375,435174638.9865875,22235.349609375,0,0,3
"CPS1",0,19,361,6859,12,144,0,0,0,0,1820.1590576171875,3312978.995025888,2135.85498046875,4561876.497593164,11484.8896484375,0,0,3
"CPS1",0,39,1521,59319,12,144,0,0,1,0,18705.119140625,349881482.06497574,20726.560546875,429590312.1032753,25564.669921875,0,0,3
"CPS1",0,55,3025,166375,10,100,0,0,1,1,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,30,900,27000,12,144,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,20,400,8000,14,196,0,0,0,0,3930.2890625,15447172.114807129,5217,27217089,11518.8798828125,0,0,3
"CPS1",0,17,289,4913,11,121,0,0,0,1,429.07940673828125,184109.1372868754,2538.677001953125,6444880.920245707,14483.2001953125,0,0,3
"CPS1",0,49,2401,117649,8,64,0,0,1,1,21124.810546875,446257620.64136124,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,27,729,19683,7,49,0,0,1,1,9447.5849609375,89256861.59413242,8421.6767578125,70924639.41307926,25564.669921875,0,0,3
"CPS1",0,53,2809,148877,12,144,0,0,0,0,15376.330078125,236431526.67145157,16857.6796875,284181364.4463501,16543.150390625,0,0,3
"CPS1",0,35,1225,42875,12,144,0,0,1,0,25862.3203125,668859611.9463501,19417.83984375,377052504.197525,0,0,0,3
"CPS1",0,33,1089,35937,9,81,0,0,1,1,16916.310546875,286161562.51831436,14745.099609375,217417962.49039078,0,0,0,3
"CPS1",0,28,784,21952,11,121,0,0,0,1,4892.2890625,23934492.27105713,0,0,424.1075134277344,0,1,3
"CPS1",0,27,729,19683,10,100,0,0,0,1,6444.02880859375,41525507.285986185,0,0,1102.384033203125,0,1,3
"CPS1",0,26,676,17576,9,81,0,0,1,1,8554.1591796875,73173639.27143192,9302.515625,86536796.95336914,8041.7880859375,0,0,3
"CPS1",0,16,256,4096,9,81,0,1,0,1,0,0,0,0,0,1,1,3
"CPS1",0,19,361,6859,8,64,0,1,0,1,368.3421936035156,135675.9715886498,300.7742004394531,90465.11964999232,18510,0,0,3
"CPS1",0,17,289,4913,8,64,0,1,0,1,391.8533935546875,153549.0820403248,300.7742004394531,90465.11964999232,18891.259765625,0,0,3
"CPS1",0,47,2209,103823,2,4,0,1,1,1,5094.09423828125,25949796.10849023,4654.8388671875,21667524.87947941,183.23809814453125,0,0,3
"CPS1",0,22,484,10648,12,144,0,1,0,0,6604.68798828125,43621903.422546625,11091.0498046875,123011385.77005863,10078.099609375,0,0,3
"CPS1",0,29,841,24389,12,144,1,0,1,0,11739.9296875,137825949.06744385,10929.919921875,119463149.4986,14833.419921875,0,0,3
"CPS1",0,38,1444,54872,12,144,0,0,1,0,23957.91015625,573981459.0549469,23936.609375,572961268.3713379,25564.669921875,0,0,3
"CPS1",0,40,1600,64000,7,49,0,0,0,1,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,20097.080078125,0,0,3
"CPS1",0,45,2025,91125,12,144,0,0,1,0,21753.740234375,473225214.1846657,20859.05078125,435099999.49476624,17725.330078125,0,0,3
"CPS1",0,47,2209,103823,4,16,0,0,1,1,13873.5703125,192475953.21588135,13690.599609375,187432517.6642189,14152.1904296875,0,0,3
"CPS1",0,30,900,27000,10,100,0,0,1,1,15292.080078125,233847713.1157875,11789.26953125,138986876.0804596,10685.4404296875,0,0,3
"CPS1",0,30,900,27000,17,289,0,0,0,0,0,0,0,0,0,1,1,3
"CPS1",0,22,484,10648,12,144,0,0,1,0,21783.130859375,474504790.0366554,23761.16015625,564592731.9709625,25564.669921875,0,0,3
"CPS1",0,28,784,21952,18,324,0,0,1,0,135.1894073486328,18276.175859274575,0,0,0,0,1,3
"CPS1",0,45,2025,91125,6,36,0,1,1,1,0,0,0,0,0,1,1,3
"CPS1",0,17,289,4913,10,100,0,1,0,1,0,0,635.56451416015625,403942.25165963545,6649.77001953125,1,0,3
"CPS1",0,17,289,4913,11,121,0,0,0,1,0,0,3308.51611328125,10946278.87184167,0,1,0,3
"CPS1",0,26,676,17576,14,196,0,0,0,0,1579.1689453125,2493774.5578393936,0,0,0,0,1,3
"CPS1",0,24,576,13824,10,100,0,0,1,1,8630.5703125,74486743.91900635,5091.6767578125,25925172.20604801,18647.4296875,0,0,3
"CPS1",0,22,484,10648,12,144,0,0,0,0,6996.5419921875,48951599.84844303,8724.2421875,76112401.74615479,2724.927978515625,0,0,3
"CPS1",0,20,400,8000,7,49,0,0,0,1,1902.447998046875,3619308.3852725625,2792.903076171875,7800307.592890322,6098.578125,0,0,3
"CPS1",0,18,324,5832,11,121,0,0,0,1,2400.10205078125,5760489.854164362,5310.09716796875,28197131.93326974,1063.9630126953125,0,0,3
"CPS1",0,19,361,6859,11,121,1,0,0,1,811.136474609375,657942.3804417253,859.35479736328125,738490.6677512862,8222.0712890625,0,0,3
"CPS1",0,47,2209,103823,12,144,0,0,1,0,1565.4539794921875,2450646.161907926,0,0,0,0,1,3
"CPS1",0,54,2916,157464,10,100,0,0,1,1,25862.3203125,668859611.9463501,20415.05078125,416774298.40101624,25564.669921875,0,0,3
"CPS1",0,36,1296,46656,17,289,0,1,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,27,729,19683,13,169,0,0,0,0,25862.3203125,668859611.9463501,14596.5,213057812.25,25564.669921875,0,0,3
"CPS1",0,45,2025,91125,14,196,0,0,0,0,24549.609375,602683320.4650879,17054.609375,290859700.9338379,25564.669921875,0,0,3
"CPS1",0,30,900,27000,16,256,0,0,1,0,25862.3203125,668859611.9463501,25241.759765625,637146436.065525,25564.669921875,0,0,3
"CPS1",0,30,900,27000,15,225,0,0,0,0,25102.130859375,630116973.6811867,23347.599609375,545110407.5196877,24983.919921875,0,0,3
"CPS1",0,24,576,13824,13,169,0,0,1,0,14053.8203125,197509865.3760376,19079.470703125,364026202.3114052,4731.68017578125,0,0,3
"CPS1",0,48,2304,110592,8,64,0,0,1,1,16050.3095703125,257612437.30286503,2116.160888671875,4478136.90674454,11600.150390625,0,0,3
"CPS1",0,32,1024,32768,13,169,0,0,1,0,0,0,0,0,0,1,1,3
"CPS1",0,54,2916,157464,12,144,0,0,1,0,21058.19921875,443447754.3365631,21303.05078125,453819972.58851624,22508.73046875,0,0,3
"CPS1",0,18,324,5832,11,121,0,0,0,1,950.244384765625,902964.3907786012,11911.01953125,141872386.27381897,0,0,0,3
"CPS1",0,29,841,24389,12,144,0,0,0,0,12980.1396484375,168484025.2929392,0,0,0,0,1,3
"CPS1",0,28,784,21952,12,144,0,0,0,0,8640.3671875,74655945.13482666,10706.1298828125,114621217.0676508,10048.5400390625,0,0,3
"CPS1",0,16,256,4096,10,100,0,0,0,1,0,0,0,0,13535.98046875,1,1,3
"CPS1",0,27,729,19683,16,256,0,0,0,0,476.101806640625,226672.93028646708,213.04840087890625,45389.62111705914,0,0,0,3
"CPS1",0,37,1369,50653,15,225,0,0,0,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,45,2025,91125,16,256,0,0,1,0,25703.619140625,660676036.9263039,5564.3232421875,30961693.14354801,15702.3203125,0,0,3
"CPS1",0,39,1521,59319,12,144,0,0,1,0,25862.3203125,668859611.9463501,25243.55078125,637236856.0455475,25564.669921875,0,0,3
"CPS1",0,18,324,5832,11,121,0,0,0,1,1059.9630126953125,1123521.5882821232,2300.56494140625,5292599.0496275425,4199.69921875,0,0,3
"CPS1",0,52,2704,140608,12,144,0,0,1,0,2645.010009765625,6996077.951760352,0,0,0,0,1,3
